,name,link,price
201,GN2724,https://www.wayfair.com/furniture/pdp/calligaris-bess-leather-upholstered-parsons-chair-gn2724.html,0
202,W000486282,https://www.wayfair.com/furniture/pdp/astoria-grand-wardlaw-30-wide-chenille-armchair-w000486282.html,0
203,ALLA1279,https://www.wayfair.com/furniture/pdp/allan-copley-designs-295-wide-armchair-alla1279.html,0
204,W001318545,https://www.wayfair.com/furniture/pdp/mercer41-roisin-335-wide-tufted-club-chair-w001318545.html,0
205,GUS1765,https://www.wayfair.com/furniture/pdp/gus-modern-cabot-chair-gus1765.html,0
206,W004975470,https://www.wayfair.com/furniture/pdp/red-barrel-studio-311w-accent-chair-roll-arm-cushion-with-rubber-wood-legs-w004975470.html,0
207,W004963500,https://www.wayfair.com/furniture/pdp/everly-quinn-borlaenge-30-wide-velvet-swivel-barrel-chair-w004963500.html,0
208,W004198483,https://www.wayfair.com/furniture/pdp/house-of-hampton-stephengould-44-wide-tufted-velvet-chesterfield-chair-w004198483.html,0
209,W001907486,https://www.wayfair.com/furniture/pdp/17-stories-merrie-28-wide-tufted-top-grain-leather-armchair-w001907486.html,0
210,W000054813,https://www.wayfair.com/furniture/pdp/birch-lane-lucie-46-wide-tufted-chair-and-a-half-w000054813.html,0
211,BXCM1819,https://www.wayfair.com/furniture/pdp/braxton-culler-boca-32-wide-armchair-bxcm1819.html,0
212,CST17459,https://www.wayfair.com/furniture/pdp/wildon-home-305-wide-wingback-chair-cst17459.html,0
213,W002618736,https://www.wayfair.com/furniture/pdp/everly-quinn-mcalester-44cm-wide-tufted-velvet-barrel-chair-w002618736.html,0
214,W004526346,https://www.wayfair.com/furniture/pdp/rosdorf-park-shullsburg-429-wide-tufted-velvet-swivel-barrel-chair-w004526346.html,0
215,W001686732,https://www.wayfair.com/furniture/pdp/latitude-run-morones-41-wide-polyester-swivel-armchair-w001686732.html,0
216,W001507396,https://www.wayfair.com/furniture/pdp/brayden-studio-sariah-285-wide-polyester-armchair-w001507396.html,0
217,BHT4866,https://www.wayfair.com/furniture/pdp/bernhardt-owen-275-wide-down-cushion-barrel-chair-bht4866.html,0
218,W003517568,https://www.wayfair.com/furniture/pdp/wrought-studio-pignataro-upholstered-side-chair-w003517568.html,0
219,W000654263,https://www.wayfair.com/furniture/pdp/sohoconcept-beverly-22-wide-armchair-w000654263.html,0
220,SOLE1372,https://www.wayfair.com/furniture/pdp/sole-designs-alex-lucky-spring-seating-double-dow-roll-back-upholstered-parsons-chair-sole1372.html,0
221,HOC3698,https://www.wayfair.com/furniture/pdp/sohoconcept-crescent-plywood-2375-wide-wool-papasan-chair-hoc3698.html,0
